"Strategia 1","Strategia 2","p.value","Decyzja"
"removal_max_median-frequency_MI","removal_min_median-other_BORUTA",0.00510278626372049,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-other_MCFS",0.0497993321676055,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-other_MI",0.015454434792608,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-other_none",0.860392082241042,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_min_median-other_VI",0.00654203751526082,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_mice_BORUTA",1.40702772661061e-05,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_mice_MI",5.12908795205557e-06,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_mice_none",5.85831403017104e-05,"Odrzucamy H"
"removal_max_median-frequency_none","removal_max_knn_BORUTA",0.00111054273958913,"Odrzucamy H"
"removal_max_median-frequency_none","removal_max_knn_MI",0.119716633896238,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_knn_none",0.473356092781941,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-frequency_BORUTA",0.5426770405675,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-frequency_MI",0.560704593822231,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-other_BORUTA",0.0314692911339812,"Odrzucamy H"
"removal_max_median-frequency_none","removal_max_median-other_MCFS",0.616675512044205,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-other_MI",0.101632320125877,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-other_none",0.818090770722896,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-other_VI",0.0274180824936623,"Odrzucamy H"
"removal_max_median-frequency_none","removal_max_mice_none",0.0857813624478082,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_med_knn_BORUTA",0.00602848218574774,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_knn_MI",6.74784973735993e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_knn_none",0.155472978692523,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_med_median-frequency_BORUTA",0.0114135145384721,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_median-frequency_MI",0.000619065187268299,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_median-frequency_none",0.350611823197442,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_med_median-other_MCFS",0.163496929138356,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_med_median-other_none",0.881692227186803,"Nie ma podstaw do odrzucenia H"
