"Strategia 1","Strategia 2","p.value","Decyzja"
"removal_max_median-other_MCFS","removal_min_knn_BORUTA",0.208218715714623,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_min_knn_MI",0.133173927170246,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_min_knn_none",0.0809462396059507,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_min_median-frequency_MI",0.00304285593526442,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-frequency_none",0.046719457258352,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-other_BORUTA",0.0808749824166511,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_min_median-other_MCFS",0.0132858961225753,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-other_MI",0.0132945472861711,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-other_none",0.046719457258352,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-other_VI",0.046719457258352,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_mice_BORUTA",0.0466988448186579,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_mice_MI",0.0255631494971373,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_mice_none",0.0255839024536751,"Odrzucamy H"
"removal_max_median-other_MI","removal_max_knn_BORUTA",0.122000389475095,"Nie ma podstaw do odrzucenia H"
